[27-Mar-2018 19:21:35 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:21:35 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:21:35 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:26:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:26:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:26:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:26:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:34:18 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:34:19 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:34:19 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:34:19 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:35:09 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:35:09 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:35:09 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:35:09 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:36:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 10
[27-Mar-2018 19:36:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 10
[27-Mar-2018 19:36:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 10
